"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
3673.0,33.0,"No","Travel_Frequently","Research & Development",2.0,3.0,"Medical","Female",1.0,"Sales Executive","Married",87930.0,6.0,17.0,0.0,"8",2.0,5.0,1.0,2.0,3.0,3.0,"2","4","4"
3674.0,32.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",5.0,"Research Director","Married",191890.0,0.0,12.0,1.0,"4",3.0,3.0,1.0,2.0,3.0,3.0,"3","2","2"
3675.0,39.0,"No","Non-Travel","Research & Development",29.0,2.0,"Life Sciences","Male",2.0,"Sales Executive","Married",38750.0,3.0,15.0,0.0,"13",3.0,6.0,0.0,5.0,3.0,3.0,"3","3","3"
3676.0,25.0,"No","Travel_Rarely","Research & Development",7.0,4.0,"Life Sciences","Male",1.0,"Sales Executive","Married",22160.0,2.0,13.0,3.0,"6",2.0,3.0,1.0,2.0,2.0,3.0,"1","3","2"
3677.0,52.0,"No","Travel_Frequently","Research & Development",2.0,1.0,"Life Sciences","Male",2.0,"Sales Executive","Married",117130.0,2.0,14.0,0.0,"24",2.0,5.0,0.0,2.0,3.0,3.0,"4","3","2"
3678.0,43.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Medical","Male",1.0,"Laboratory Technician","Single",78610.0,1.0,14.0,2.0,"20",1.0,20.0,1.0,8.0,3.0,3.0,"1","3","1"
3679.0,27.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Male",1.0,"Human Resources","Married",37080.0,1.0,16.0,2.0,"6",2.0,6.0,4.0,4.0,3.0,3.0,"4","4","3"
3680.0,27.0,"Yes","Travel_Rarely","Research & Development",2.0,5.0,"Life Sciences","Female",1.0,"Research Scientist","Single",137700.0,1.0,18.0,1.0,"8",3.0,8.0,7.0,7.0,4.0,3.0,"4","3","3"
3681.0,26.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Other","Male",3.0,"Laboratory Technician","Single",53040.0,0.0,20.0,1.0,"5",2.0,4.0,1.0,1.0,3.0,4.0,"1","4","3"
3682.0,42.0,"No","Travel_Rarely","Sales",23.0,3.0,"Marketing","Female",3.0,"Research Scientist","Married",26420.0,0.0,13.0,1.0,"21",3.0,20.0,0.0,9.0,3.0,3.0,"NA","1","3"
3683.0,52.0,"No","Travel_Rarely","Research & Development",5.0,2.0,"Life Sciences","Female",1.0,"Healthcare Representative","Married",27590.0,9.0,18.0,1.0,"12",6.0,5.0,0.0,4.0,3.0,3.0,"3","1","1"
3684.0,37.0,"No","Travel_Rarely","Research & Development",20.0,5.0,"Life Sciences","Male",2.0,"Manager","Single",68040.0,4.0,13.0,1.0,"8",1.0,3.0,0.0,2.0,3.0,3.0,"1","3","3"
3685.0,35.0,"No","Travel_Frequently","Research & Development",6.0,4.0,"Medical","Female",2.0,"Research Director","Single",61420.0,2.0,15.0,1.0,"10",2.0,2.0,2.0,2.0,3.0,3.0,"3","4","3"
3686.0,25.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",2.0,"Sales Executive","Married",25000.0,4.0,14.0,2.0,"7",2.0,3.0,0.0,2.0,1.0,3.0,"1","4","2"
3687.0,26.0,"No","Travel_Rarely","Research & Development",29.0,4.0,"Life Sciences","Male",1.0,"Research Scientist","Single",63890.0,0.0,22.0,0.0,"8",2.0,7.0,0.0,7.0,2.0,4.0,"3","1","3"
3688.0,29.0,"No","Travel_Rarely","Sales",9.0,3.0,"Life Sciences","Male",1.0,"Laboratory Technician","Single",111030.0,1.0,12.0,0.0,"10",5.0,10.0,0.0,9.0,2.0,3.0,"2","1","2"
3689.0,49.0,"Yes","Travel_Frequently","Sales",6.0,5.0,"Medical","Female",2.0,"Healthcare Representative","Single",23420.0,3.0,18.0,0.0,"20",2.0,4.0,1.0,3.0,3.0,3.0,"1","1","3"
3690.0,29.0,"Yes","Travel_Frequently","Sales",3.0,2.0,"Marketing","Female",2.0,"Laboratory Technician","Single",68110.0,0.0,15.0,1.0,"9",2.0,8.0,7.0,7.0,3.0,3.0,"3","4","3"
3691.0,54.0,"No","Travel_Rarely","Sales",1.0,3.0,"Medical","Female",2.0,"Manager","Single",22970.0,6.0,18.0,2.0,"29",2.0,20.0,12.0,7.0,2.0,3.0,"4","4","2"
3692.0,58.0,"No","Travel_Rarely","Sales",22.0,3.0,"Life Sciences","Female",2.0,"Laboratory Technician","Married",24500.0,3.0,12.0,1.0,"32",2.0,9.0,1.0,5.0,3.0,3.0,"4","1","3"
3693.0,55.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Life Sciences","Female",3.0,"Research Scientist","Divorced",50930.0,2.0,16.0,1.0,"31",3.0,7.0,0.0,0.0,3.0,3.0,"2","4","4"
3694.0,36.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Male",2.0,"Sales Executive","Single",53090.0,3.0,13.0,0.0,"15",5.0,5.0,0.0,1.0,3.0,3.0,"1","2","3"
3695.0,31.0,"Yes","Travel_Frequently","Sales",4.0,3.0,"Life Sciences","Male",2.0,"Manager","Single",30570.0,1.0,19.0,0.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"2","3","3"
3696.0,30.0,"No","Travel_Rarely","Sales",3.0,3.0,"Life Sciences","Male",3.0,"Sales Executive","Divorced",51210.0,7.0,13.0,0.0,"8",4.0,3.0,0.0,2.0,3.0,3.0,"4","1","3"
3697.0,31.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Single",168560.0,3.0,12.0,1.0,"9",3.0,3.0,1.0,0.0,3.0,3.0,"1","2","4"
3698.0,34.0,"No","Travel_Frequently","Sales",2.0,1.0,"Marketing","Female",5.0,"Manager","Divorced",26860.0,5.0,11.0,0.0,"10",3.0,4.0,1.0,3.0,4.0,3.0,"4","1","3"
3699.0,31.0,"Yes","Travel_Rarely","Sales",20.0,3.0,"Technical Degree","Male",1.0,"Research Scientist","Single",61800.0,1.0,14.0,1.0,"1",2.0,1.0,0.0,0.0,1.0,3.0,"1","2","4"
3700.0,27.0,"No","Travel_Rarely","Human Resources",11.0,4.0,"Medical","Male",4.0,"Sales Executive","Married",66320.0,0.0,16.0,0.0,"6",3.0,5.0,1.0,4.0,3.0,3.0,"2","1","4"
3701.0,36.0,"No","Travel_Rarely","Sales",1.0,3.0,"Marketing","Male",2.0,"Research Scientist","Single",35050.0,1.0,12.0,2.0,"10",2.0,10.0,1.0,8.0,2.0,3.0,"1","4","2"
3702.0,36.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Other","Female",3.0,"Research Director","Married",63970.0,4.0,14.0,1.0,"11",3.0,3.0,0.0,2.0,3.0,3.0,"3","1","2"
3703.0,47.0,"No","Travel_Rarely","Research & Development",23.0,4.0,"Life Sciences","Female",2.0,"Sales Executive","Married",62740.0,7.0,14.0,2.0,"17",0.0,6.0,1.0,2.0,3.0,3.0,"1","4","2"
3704.0,25.0,"Yes","Travel_Rarely","Sales",16.0,4.0,"Life Sciences","Male",2.0,"Research Scientist","Married",198590.0,3.0,19.0,0.0,"6",3.0,3.0,2.0,2.0,2.0,3.0,"1","1","3"
3705.0,37.0,"No","Non-Travel","Sales",8.0,4.0,"Medical","Male",1.0,"Healthcare Representative","Single",75870.0,0.0,22.0,1.0,"7",5.0,6.0,1.0,3.0,3.0,4.0,"3","3","1"
3706.0,56.0,"No","Travel_Rarely","Research & Development",10.0,4.0,"Other","Male",2.0,"Sales Representative","Married",42580.0,2.0,16.0,0.0,"5",2.0,3.0,1.0,0.0,3.0,3.0,"1","1","4"
3707.0,47.0,"No","Travel_Rarely","Research & Development",3.0,2.0,"Medical","Male",2.0,"Laboratory Technician","Married",43640.0,3.0,11.0,1.0,"26",3.0,20.0,5.0,6.0,3.0,3.0,"1","3","4"
3708.0,24.0,"No","Travel_Rarely","Research & Development",5.0,1.0,"Other","Male",1.0,"Manufacturing Director","Married",43350.0,1.0,15.0,1.0,"5",5.0,5.0,0.0,3.0,3.0,3.0,"4","3","3"
3709.0,32.0,"No","Travel_Rarely","Sales",4.0,3.0,"Marketing","Male",1.0,"Research Scientist","Married",53260.0,4.0,14.0,1.0,"7",2.0,4.0,0.0,3.0,3.0,3.0,"4","4","2"
3710.0,34.0,"No","Travel_Rarely","Research & Development",9.0,2.0,"Medical","Male",1.0,"Sales Executive","Married",32800.0,5.0,13.0,0.0,"7",3.0,5.0,0.0,2.0,3.0,3.0,"4","2","2"
3711.0,41.0,"No","Travel_Rarely","Research & Development",26.0,3.0,"Medical","Female",3.0,"Sales Executive","Married",54850.0,2.0,17.0,2.0,"7",2.0,4.0,0.0,3.0,3.0,3.0,"2","3","2"
3712.0,40.0,"No","Non-Travel","Sales",3.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Divorced",43420.0,3.0,11.0,1.0,"11",6.0,8.0,0.0,7.0,2.0,3.0,"3","3","4"
3713.0,31.0,"No","Travel_Rarely","Research & Development",16.0,3.0,"Medical","Male",2.0,"Human Resources","Divorced",27820.0,1.0,19.0,1.0,"13",5.0,13.0,9.0,9.0,3.0,3.0,"1","4","3"
3714.0,46.0,"Yes","Travel_Rarely","Research & Development",18.0,1.0,"Medical","Male",1.0,"Manufacturing Director","Divorced",59800.0,4.0,11.0,1.0,"28",2.0,7.0,4.0,3.0,3.0,3.0,"1","4","4"
3715.0,39.0,"Yes","Non-Travel","Research & Development",2.0,4.0,"Medical","Male",2.0,"Manufacturing Director","Single",43810.0,2.0,15.0,2.0,"11",1.0,1.0,0.0,0.0,2.0,3.0,"1","1","4"
3716.0,31.0,"Yes","Travel_Frequently","Sales",2.0,3.0,"Medical","Male",2.0,"Sales Executive","Single",25720.0,1.0,13.0,3.0,"10",3.0,10.0,4.0,7.0,3.0,3.0,"3","2","3"
3717.0,45.0,"No","Travel_Rarely","Sales",10.0,2.0,"Marketing","Male",1.0,"Sales Executive","Divorced",38330.0,2.0,14.0,0.0,"24",1.0,7.0,0.0,7.0,3.0,3.0,"2","1","3"
3718.0,31.0,"No","Travel_Rarely","Research & Development",16.0,4.0,"Life Sciences","Male",3.0,"Human Resources","Single",42440.0,9.0,13.0,0.0,"8",3.0,3.0,0.0,2.0,3.0,3.0,"4","2","3"
3719.0,31.0,"Yes","Travel_Frequently","Research & Development",7.0,4.0,"Life Sciences","Male",1.0,"Laboratory Technician","Married",65000.0,6.0,23.0,1.0,"7",5.0,2.0,2.0,2.0,3.0,4.0,"2","4","1"
3720.0,45.0,"No","Travel_Rarely","Research & Development",1.0,2.0,"Life Sciences","Female",1.0,"Research Scientist","Married",184300.0,4.0,12.0,1.0,"10",5.0,3.0,1.0,2.0,3.0,3.0,"2","4","4"
3721.0,48.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Technical Degree","Male",2.0,"Research Scientist","Divorced",16010.0,4.0,12.0,0.0,"15",3.0,2.0,2.0,2.0,3.0,3.0,"3","1","3"
3722.0,34.0,"Yes","Travel_Rarely","Research & Development",7.0,4.0,"Medical","Male",2.0,"Research Scientist","Married",26940.0,1.0,16.0,1.0,"2",3.0,2.0,2.0,2.0,3.0,3.0,"1","3","3"
3723.0,40.0,"No","Non-Travel","Research & Development",25.0,4.0,"Other","Female",1.0,"Sales Executive","Divorced",31490.0,2.0,15.0,1.0,"16",1.0,9.0,4.0,8.0,2.0,3.0,"4","2","3"
3724.0,28.0,"No","Travel_Rarely","Research & Development",1.0,2.0,"Technical Degree","Female",1.0,"Research Scientist","Single",176390.0,0.0,13.0,1.0,"6",0.0,5.0,1.0,3.0,3.0,3.0,"4","1","3"
3725.0,44.0,"No","Non-Travel","Research & Development",5.0,3.0,"Life Sciences","Male",1.0,"Laboratory Technician","Single",23190.0,3.0,18.0,0.0,"7",4.0,5.0,0.0,3.0,2.0,3.0,"3","3","3"
3726.0,53.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Technical Degree","Male",2.0,"Manager","Single",116910.0,4.0,20.0,0.0,"35",2.0,9.0,8.0,8.0,3.0,4.0,"4","2","2"
3727.0,49.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Life Sciences","Male",3.0,"Laboratory Technician","Married",53240.0,2.0,19.0,0.0,"20",2.0,3.0,1.0,2.0,1.0,3.0,"1","3","2"
3728.0,40.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Male",3.0,"Laboratory Technician","Divorced",167520.0,2.0,18.0,1.0,"8",3.0,3.0,1.0,2.0,3.0,3.0,"3","3","4"
3729.0,44.0,"No","Travel_Rarely","Research & Development",5.0,1.0,"Other","Male",3.0,"Research Scientist","Single",52280.0,1.0,13.0,0.0,"6",2.0,5.0,1.0,3.0,4.0,3.0,"4","2","2"
3730.0,33.0,"No","Travel_Frequently","Human Resources",10.0,3.0,"Medical","Female",2.0,"Sales Executive","Married",27000.0,0.0,14.0,3.0,"5",2.0,4.0,0.0,3.0,3.0,3.0,"4","1","3"
3731.0,34.0,"No","Travel_Rarely","Research & Development",10.0,4.0,"Life Sciences","Female",1.0,"Sales Representative","Single",192460.0,3.0,15.0,1.0,"15",5.0,13.0,3.0,12.0,3.0,3.0,"4","1","3"
3732.0,30.0,"No","Travel_Rarely","Sales",1.0,2.0,"Technical Degree","Male",1.0,"Laboratory Technician","Married",25060.0,8.0,22.0,0.0,"4",3.0,2.0,2.0,2.0,3.0,4.0,"4","3","2"
3733.0,42.0,"No","Travel_Frequently","Research & Development",8.0,4.0,"Medical","Female",1.0,"Sales Executive","Single",60620.0,1.0,22.0,2.0,"12",2.0,12.0,5.0,8.0,3.0,4.0,"1","4","3"
3734.0,44.0,"No","Travel_Frequently","Research & Development",5.0,3.0,"Life Sciences","Female",5.0,"Manufacturing Director","Married",43820.0,7.0,16.0,2.0,"11",2.0,1.0,0.0,0.0,3.0,3.0,"1","3","2"
3735.0,30.0,"No","Non-Travel","Research & Development",8.0,3.0,"Life Sciences","Male",1.0,"Manufacturing Director","Divorced",21430.0,1.0,17.0,1.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"3","3","2"
3736.0,57.0,"No","Travel_Rarely","Sales",2.0,1.0,"Life Sciences","Male",3.0,"Research Scientist","Married",61620.0,0.0,14.0,0.0,"13",5.0,12.0,2.0,8.0,2.0,3.0,"2","3","2"
3737.0,49.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Technical Degree","Female",2.0,"Sales Executive","Divorced",50940.0,3.0,15.0,0.0,"29",5.0,8.0,0.0,7.0,3.0,3.0,"3","2","3"
3738.0,34.0,"No","Travel_Frequently","Research & Development",2.0,4.0,"Medical","Female",2.0,"Sales Representative","Divorced",68770.0,7.0,20.0,0.0,"16",3.0,14.0,6.0,9.0,3.0,4.0,"2","1","2"
3739.0,28.0,"Yes","Travel_Frequently","Research & Development",2.0,3.0,"Medical","Male",1.0,"Research Scientist","Married",22740.0,3.0,20.0,1.0,"5",5.0,3.0,1.0,2.0,3.0,4.0,"1","3","4"
3740.0,29.0,"Yes","Travel_Frequently","Research & Development",28.0,3.0,"Medical","Female",5.0,"Research Scientist","Single",44340.0,5.0,17.0,3.0,"7",1.0,5.0,0.0,0.0,3.0,3.0,"1","2","1"
3741.0,34.0,"Yes","Travel_Rarely","Research & Development",7.0,1.0,"Medical","Male",1.0,"Research Scientist","Single",62880.0,0.0,15.0,1.0,"16",2.0,15.0,10.0,10.0,3.0,3.0,"1","2","4"
3742.0,35.0,"No","Travel_Rarely","Sales",7.0,4.0,"Other","Female",4.0,"Healthcare Representative","Married",25530.0,1.0,14.0,1.0,"1",4.0,1.0,0.0,0.0,2.0,3.0,"4","3","3"
3743.0,24.0,"Yes","Travel_Frequently","Sales",3.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",76540.0,2.0,17.0,1.0,"4",3.0,0.0,0.0,0.0,2.0,3.0,"2","1","2"
3744.0,24.0,"No","Non-Travel","Research & Development",10.0,3.0,"Life Sciences","Female",2.0,"Manager","Married",51600.0,1.0,17.0,1.0,"1",3.0,1.0,0.0,0.0,1.0,3.0,"4","2","3"
3745.0,44.0,"No","Travel_Frequently","Research & Development",5.0,2.0,"Medical","Female",2.0,"Research Scientist","Single",171590.0,5.0,22.0,1.0,"16",1.0,2.0,2.0,2.0,2.0,4.0,"2","3","2"
3746.0,29.0,"No","Travel_Rarely","Sales",10.0,2.0,"Life Sciences","Female",1.0,"Sales Executive","Divorced",128080.0,1.0,13.0,0.0,"10",6.0,10.0,0.0,4.0,3.0,3.0,"3","3","3"
3747.0,30.0,"No","Travel_Rarely","Research & Development",1.0,2.0,"Life Sciences","Male",3.0,"Sales Executive","Divorced",102210.0,0.0,19.0,1.0,"6",2.0,5.0,1.0,3.0,3.0,3.0,"3","3","4"
3748.0,55.0,"No","Travel_Rarely","Sales",20.0,3.0,"Marketing","Male",2.0,"Research Scientist","Married",47790.0,0.0,14.0,1.0,"4",6.0,3.0,1.0,2.0,3.0,3.0,"4","3","3"
3749.0,33.0,"No","Travel_Rarely","Research & Development",7.0,2.0,"Life Sciences","Male",2.0,"Research Scientist","Married",37370.0,8.0,22.0,2.0,"8",2.0,5.0,0.0,2.0,3.0,4.0,"1","2","3"
3750.0,47.0,"No","Travel_Rarely","Research & Development",8.0,4.0,"Medical","Female",2.0,"Sales Representative","Married",23660.0,3.0,17.0,0.0,"11",5.0,5.0,1.0,2.0,2.0,3.0,"3","3","2"
3751.0,28.0,"Yes","Travel_Frequently","Sales",1.0,3.0,"Marketing","Male",2.0,"Laboratory Technician","Single",17060.0,7.0,12.0,0.0,"8",3.0,0.0,0.0,0.0,3.0,3.0,"3","1","2"
3752.0,28.0,"No","Travel_Rarely","Sales",8.0,4.0,"Marketing","Male",1.0,"Laboratory Technician","Divorced",163070.0,1.0,16.0,0.0,"1",3.0,1.0,0.0,0.0,2.0,3.0,"1","3","1"
3753.0,28.0,"No","Travel_Frequently","Research & Development",9.0,3.0,"Life Sciences","Female",2.0,"Sales Executive","Single",59330.0,0.0,11.0,0.0,"5",3.0,4.0,1.0,3.0,3.0,3.0,"3","1","3"
3754.0,49.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Life Sciences","Female",1.0,"Research Scientist","Married",34240.0,4.0,11.0,0.0,"10",3.0,3.0,1.0,2.0,3.0,3.0,"3","1","3"
3755.0,29.0,"No","Travel_Frequently","Research & Development",8.0,1.0,"Medical","Male",1.0,"Research Scientist","Married",40370.0,0.0,14.0,0.0,"4",2.0,3.0,0.0,2.0,1.0,3.0,"4","2","3"
3756.0,28.0,"No","Travel_Rarely","Research & Development",5.0,1.0,"Technical Degree","Male",2.0,"Laboratory Technician","Married",25590.0,1.0,11.0,0.0,"8",3.0,8.0,1.0,7.0,2.0,3.0,"3","2","2"
3757.0,33.0,"No","Travel_Rarely","Research & Development",15.0,4.0,"Life Sciences","Female",1.0,"Sales Executive","Single",62010.0,2.0,15.0,3.0,"14",2.0,0.0,0.0,0.0,2.0,3.0,"4","3","3"
3758.0,32.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Life Sciences","Female",3.0,"Laboratory Technician","Single",44030.0,2.0,20.0,0.0,"10",3.0,5.0,0.0,0.0,2.0,4.0,"3","4","4"
3759.0,54.0,"No","Travel_Frequently","Sales",10.0,3.0,"Life Sciences","Female",4.0,"Research Scientist","Divorced",37610.0,3.0,12.0,0.0,"26",3.0,14.0,1.0,12.0,2.0,3.0,"2","4","3"
3760.0,29.0,"Yes","Travel_Rarely","Research & Development",5.0,3.0,"Life Sciences","Female",2.0,"Research Scientist","Single",109340.0,6.0,17.0,2.0,"11",2.0,9.0,0.0,7.0,3.0,3.0,"1","1","1"
3761.0,44.0,"No","Travel_Rarely","Sales",26.0,1.0,"Marketing","Male",1.0,"Sales Representative","Married",107610.0,3.0,11.0,1.0,"24",5.0,20.0,14.0,17.0,2.0,3.0,"4","1","4"
3762.0,39.0,"No","Travel_Rarely","Sales",6.0,1.0,"Technical Degree","Female",2.0,"Laboratory Technician","Single",51750.0,4.0,17.0,1.0,"9",2.0,2.0,2.0,2.0,4.0,3.0,"2","2","3"
3763.0,46.0,"No","Travel_Rarely","Research & Development",4.0,2.0,"Life Sciences","Male",3.0,"Manufacturing Director","Married",138260.0,8.0,11.0,0.0,"23",1.0,13.0,5.0,1.0,2.0,3.0,"3","2","4"
3764.0,35.0,"No","Travel_Rarely","Research & Development",23.0,4.0,"Life Sciences","Male",2.0,"Research Scientist","Single",63340.0,1.0,14.0,0.0,"11",2.0,11.0,3.0,3.0,4.0,3.0,"4","2","1"
3765.0,23.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Medical","Female",2.0,"Manager","Single",49360.0,0.0,19.0,1.0,"5",2.0,4.0,1.0,2.0,2.0,3.0,"1","3","3"
3766.0,40.0,"Yes","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Male",2.0,"Research Director","Single",47750.0,3.0,15.0,1.0,"15",3.0,5.0,1.0,0.0,4.0,3.0,"4","1","1"
3767.0,34.0,"No","Travel_Rarely","Human Resources",2.0,3.0,"Human Resources","Male",2.0,"Manufacturing Director","Married",28180.0,1.0,13.0,1.0,"10",2.0,10.0,8.0,6.0,3.0,3.0,"4","3","3"
3768.0,31.0,"Yes","Travel_Frequently","Research & Development",29.0,3.0,"Life Sciences","Female",2.0,"Healthcare Representative","Single",25150.0,1.0,14.0,0.0,"7",3.0,7.0,7.0,7.0,2.0,3.0,"4","3","1"
3769.0,50.0,"No","Travel_Frequently","Research & Development",6.0,3.0,"Medical","Male",1.0,"Manager","Single",23420.0,1.0,12.0,1.0,"32",2.0,32.0,13.0,9.0,2.0,3.0,"3","4","3"
3770.0,34.0,"No","Travel_Rarely","Sales",25.0,5.0,"Marketing","Female",1.0,"Research Scientist","Married",41940.0,0.0,17.0,2.0,"12",3.0,11.0,5.0,7.0,3.0,3.0,"2","3","3"
3771.0,42.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Female",1.0,"Manufacturing Director","Married",106850.0,4.0,11.0,3.0,"4",2.0,1.0,0.0,0.0,3.0,3.0,"3","2","3"
3772.0,37.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Medical","Male",1.0,"Research Scientist","Married",20220.0,1.0,12.0,0.0,"10",1.0,10.0,3.0,7.0,3.0,3.0,"1","4","3"
3773.0,29.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Female",1.0,"Manager","Married",23140.0,3.0,13.0,0.0,"9",5.0,7.0,0.0,7.0,4.0,3.0,"3","1","3"
3774.0,33.0,"No","Travel_Rarely","Research & Development",1.0,1.0,"Life Sciences","Male",1.0,"Research Scientist","Single",42560.0,1.0,13.0,3.0,"5",1.0,5.0,0.0,2.0,3.0,3.0,"4","2","3"
3775.0,45.0,"No","Travel_Rarely","Sales",3.0,3.0,"Life Sciences","Male",3.0,"Laboratory Technician","Married",35800.0,4.0,20.0,1.0,"8",1.0,5.0,0.0,3.0,2.0,4.0,"4","4","3"
3776.0,42.0,"No","Travel_Frequently","Human Resources",1.0,4.0,"Technical Degree","Male",2.0,"Manufacturing Director","Married",31620.0,2.0,17.0,2.0,"24",1.0,20.0,13.0,9.0,3.0,3.0,"4","4","1"
3777.0,40.0,"No","Travel_Rarely","Sales",10.0,1.0,"Life Sciences","Female",1.0,"Manufacturing Director","Married",65240.0,0.0,13.0,1.0,"9",2.0,8.0,7.0,1.0,4.0,3.0,"1","1","4"
3778.0,33.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Medical","Female",2.0,"Manufacturing Director","Married",28990.0,1.0,17.0,0.0,"15",3.0,15.0,5.0,7.0,2.0,3.0,"2","3","3"
3779.0,40.0,"No","Travel_Rarely","Sales",5.0,5.0,"Life Sciences","Male",1.0,"Manufacturing Director","Single",52310.0,1.0,12.0,2.0,"21",4.0,21.0,7.0,7.0,3.0,3.0,"3","NA","3"
3780.0,24.0,"No","Travel_Rarely","Sales",10.0,2.0,"Marketing","Male",1.0,"Manufacturing Director","Divorced",23560.0,0.0,13.0,0.0,"2",5.0,1.0,0.0,0.0,3.0,3.0,"3","1","3"
3781.0,40.0,"No","Non-Travel","Research & Development",7.0,3.0,"Medical","Male",1.0,"Research Scientist","Divorced",28000.0,3.0,12.0,2.0,"8",0.0,2.0,2.0,2.0,2.0,3.0,"4","4","3"
3782.0,45.0,"No","Travel_Rarely","Research & Development",4.0,3.0,"Medical","Female",3.0,"Laboratory Technician","Divorced",118360.0,1.0,22.0,0.0,"10",2.0,10.0,7.0,7.0,4.0,4.0,"1","2","3"
3783.0,35.0,"No","Travel_Rarely","Research & Development",10.0,1.0,"Life Sciences","Male",1.0,"Healthcare Representative","Married",109030.0,0.0,11.0,0.0,"6",3.0,5.0,4.0,2.0,4.0,3.0,"2","3","3"
3784.0,32.0,"No","Travel_Rarely","Research & Development",22.0,4.0,"Medical","Male",1.0,"Sales Executive","Married",29730.0,3.0,22.0,0.0,"12",0.0,7.0,2.0,5.0,4.0,4.0,"4","2","3"
3785.0,36.0,"No","Travel_Rarely","Sales",9.0,3.0,"Marketing","Female",4.0,"Research Scientist","Single",142750.0,3.0,18.0,1.0,"7",5.0,3.0,1.0,2.0,2.0,3.0,"3","4","2"
3786.0,48.0,"No","Travel_Rarely","Research & Development",12.0,4.0,"Medical","Male",1.0,"Laboratory Technician","Divorced",55620.0,8.0,13.0,1.0,"18",2.0,8.0,7.0,7.0,3.0,3.0,"3","3","3"
3787.0,29.0,"No","Travel_Rarely","Research & Development",23.0,4.0,"Life Sciences","Female",2.0,"Healthcare Representative","Married",45370.0,6.0,18.0,1.0,"5",5.0,1.0,0.0,0.0,4.0,3.0,"3","3","2"
3788.0,33.0,"No","Travel_Rarely","Research & Development",9.0,1.0,"Medical","Male",1.0,"Healthcare Representative","Married",76420.0,2.0,20.0,1.0,"8",2.0,2.0,2.0,2.0,2.0,4.0,"1","1","1"
3789.0,30.0,"Yes","Travel_Rarely","Research & Development",1.0,3.0,"Other","Male",3.0,"Sales Executive","Married",179240.0,1.0,13.0,2.0,"10",2.0,10.0,6.0,7.0,3.0,3.0,"2","1","3"
3790.0,38.0,"No","Travel_Frequently","Sales",9.0,3.0,"Marketing","Male",1.0,"Manufacturing Director","Married",52040.0,3.0,13.0,1.0,"10",2.0,6.0,1.0,2.0,3.0,3.0,"3","3","3"
3791.0,35.0,"No","Travel_Rarely","Sales",7.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Single",22770.0,1.0,12.0,1.0,"3",2.0,3.0,1.0,2.0,3.0,3.0,"4","1","3"
3792.0,30.0,"No","Travel_Rarely","Research & Development",14.0,3.0,"Technical Degree","Male",5.0,"Research Director","Married",27950.0,3.0,13.0,0.0,"9",4.0,4.0,1.0,3.0,3.0,3.0,"3","2","3"
3793.0,35.0,"Yes","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Female",1.0,"Research Scientist","Divorced",25320.0,1.0,13.0,0.0,"1",2.0,1.0,0.0,0.0,1.0,3.0,"1","1","3"
3794.0,53.0,"Yes","Travel_Rarely","Research & Development",19.0,3.0,"Life Sciences","Male",2.0,"Manager","Married",25590.0,0.0,25.0,0.0,"34",2.0,33.0,1.0,9.0,3.0,4.0,"3","4","3"
3795.0,38.0,"Yes","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Female",3.0,"Sales Executive","Married",49080.0,4.0,19.0,1.0,"7",3.0,5.0,1.0,4.0,2.0,3.0,"3","2","3"
